Invoice,StockCode,Quantity
489598,21124,24
489598,22218,3
489598,21242,8
489598,21238,8
489598,82482,6
489598,22189,4
489598,21650,24
489598,20983,12
489598,21356,12
489598,21357,12
489598,22280,6
489598,20982,12
489598,85099B,10
489598,21929,10
489598,90167,12
489598,21544,12
489598,21543,12
489598,21833,12
489598,21829,36
489598,47591D,8
489598,21100,10
489598,21642,24
489598,21639,24
489598,72023F,12
489598,22082,20
489598,20886,12
489598,85172,16
489598,72008,12
489598,84970S,12
489598,21471,6
489598,21469,6
489598,20753,6
489598,21868,12
489598,21869,12
489598,22185,12
489598,21897,6
489598,21898,6
489598,20681,6
489598,85099F,20
489598,20771,6
489598,20777,6
489598,72815,4
489598,22187,4
489599,22111,3
489599,22113,8
489599,22114,8
489599,47504G,12
489599,85014D,3
489599,84985B,12
489599,84986B,12
489599,84990,24
489599,21891,12
489599,21890,6
489599,22138,3
489599,20750,12
489599,20749,2
489599,20684,6
489599,85006,6
489599,21429,8
489599,20983,12
489599,20979,16
489599,21156,8
489599,21789,24
489599,21788,24
489599,85199S,24
489599,85199L,24
489599,21556,12
489599,82081,2
489599,21164,12
489599,22321,24
489599,21238,16
489599,21239,16
489599,21243,16
489599,21242,16
489599,20711,30
489599,20724,40
489599,20725,100
489599,21155,12
489599,21527,4
489599,21843,6
489599,85099B,30
489599,21218,6
489599,21181,12
489599,22356,100
489599,85014B,6
489599,22355,20
489599,21931,20
489599,21928,30
489599,21430,24
489599,21428,16
489599,22139,12
489599,47504E,24
489599,20728,30
489599,20914,6
489599,84988,12
489599,84934,40
489599,22197,12
489599,20681,12
489599,20682,12
489599,21844,12
489599,22071,6
489599,85014A,6
489599,85014C,6
489599,47504K,24
489599,21929,30
489599,21165,36
489599,82600,24
489599,21877,12
489599,21431,16
489599,21398,12
489599,16161U,25
489599,21497,25
489599,22051,25
489599,84879,48
489599,22117,6
489599,22116,6
489599,21042,3
489599,21121,24
489599,21212,24
489599,21210,24
489599,21531,6
489599,22073,4
489606,20753,1
489611,21549,1
489613,22165,1
489617,46000P,2
489617,46000M,4
489617,21685,2
489617,84472,1
489617,84658,2
489617,21622,4
489617,20887,1
489617,20886,1
489617,21692,1
489617,21691,3
489617,22114,4
489617,22125,2
489617,21756,1
489617,21755,1
489617,21754,1
489617,21326,12
489634,21814,12
489635,47566,5
489635,47570B,2
489635,21826,12
489635,84032B,6
489635,21541,12
489635,20682,6
489635,22273,6
489635,51014C,12
489635,20659,12
489635,20658,12
489635,21231,12
489635,21232,12
489635,21844,6
489635,22072,4
489635,21527,2
489635,21156,8
489635,20750,4
489635,21355,12
489635,84378,12
489635,84380,12
489635,72807B,4
489637,72815,12
489637,72800E,12
489637,72814,12
489637,21213,12
489637,72008,9
489637,85231L,9
489637,85231E,9
489637,72801F,7
489637,85125,6
489637,85126,6
489637,72267,6
489637,72529W,16
489637,21795,3
489637,21796,3
489637,84029G,9
489637,22112,6
489637,22111,6
489637,48116,6
489637,48111,4
489637,48188,4
489639,15036,48
489640,22172,1
489640,21742,1
489640,21745,1
489640,22111,3
489640,21223,10
489640,21221,10
489640,84559B,13
489640,84559D,15
489640,84559A,21
489640,15056P,1
489640,84199,30
489640,17165B,4
489640,17165D,8
489640,21642,24
489640,17003,144
489640,15034,2
489640,16238,28
489640,16237,30
489640,35085E,1
489640,21837,1
489640,85099B,2
489640,10120,60
489640,20828,1
489640,17165B,9
489640,17164D,36
489640,17164B,72
489640,84006,72
489641,20724,30
489641,85099B,20
489641,20725,30
489641,79323W,4
489641,37503,2
489641,21156,8
489641,20723,10
489641,20719,10
489641,85123A,6
489641,20712,10
489641,84380,12
489641,71477,8
489641,21080,12
489641,21231,12
489641,21731,12
489641,21041,6
489641,84991,24
489641,37446,8
489641,22138,6
489641,21232,12
489641,20727,10
489641,20726,10
489641,84029E,8
489641,84029C,4
489641,21479,8
489641,84596G,8
489641,20677,8
489641,84992,24
489641,21212,120
489641,20718,20
489644,21218,1
489644,21080,1
489644,22111,12
489644,37502,3
489644,21484,18
489644,22113,18
489644,21479,8
489644,22114,6
489644,21481,6
489644,21080,9
489644,20685,3
489644,48185,6
489644,47556B,10
489644,15056N,12
489644,21621,7
489644,21407,5
489644,22189,36
489644,82494L,12
489644,82482,12
489644,85099B,30
489644,85099C,20
489644,22356,20
489644,20724,20
489644,20723,20
489644,21591,2
489645,20685,2
489645,21524,2
489645,21955,2
489645,48184,2
489645,48187,1
489645,48188,3
489645,22207,3
489645,84750A,4
489645,84987,3
489645,47556B,3
489645,72756,9
489645,21621,1
489645,85008,2
489645,85184C,1
489645,84709B,3
489645,35095A,12
489645,82583,2
489645,82580,1
489645,82578,1
489645,82581,1
489645,20830,3
489645,35095B,12
489645,20831,3
489645,79067,3
489645,84533B,2
489645,22173,4
489645,84792,1
489645,85123A,2
489645,21272,2
489645,21164,3
489645,82551,2
489645,84406B,2
489650,21490,20
489650,22086,12
489650,22294,24
489650,22212,6
489650,22295,12
489650,22214,6
489650,85152,10
489652,22186,6
489652,21349,2
489652,85184C,6
489652,21108,9
489652,21556,6
489652,22065,12
489652,22139,3
489652,21112,6
489652,21111,6
489652,37502,6
489652,85041,12
489652,85034A,4
489652,72807A,4
489652,21640,24
489652,21642,24
489652,21136,8
489652,84879,8
489654,20713,3
489654,21931,3
489654,85099F,3
489654,20716,3
489654,20730,3
489654,20729,3
489654,21181,7
489654,22165,1
489654,22167,1
489654,37343,12
489654,21535,2
489654,21527,2
489654,21986,6
489654,21980,6
489654,22109,2
489654,82494L,6
489654,84839,1
489654,84508A,2
489654,84670,12
489654,22139,2
489654,21212,6
489654,22231,4
489654,10125,4
489654,21025,2
489654,21031,4
489654,70007,4
489654,22125,2
489654,20886,3
489654,21586,3
489654,21589,3
489656,20770,18
489656,22199,8
489656,22023,12
489656,71477,24
489657,22349,4
489657,22350,4
489657,22294,24
489656,16169D,25
489656,85048,12
489656,21732,16
489656,85123A,32
489656,21136,24
489656,84879,24
489656,79323P,48
489656,79323W,48
489656,21100,20
489656,21839,6
489656,21841,6
489656,20777,12
489656,20771,12
489656,20767,6
489656,20773,6
489656,20774,12
489656,20776,12
489656,20768,18
489658,21499,25
489658,21498,50
489658,15056BL,12
489658,20679,12
489658,15056N,12
489658,72008,12
489658,20886,24
489658,22193,4
489658,22191,3
489658,82494L,6
489658,22192,2
489658,22115,12
489658,82597,12
489658,21912,9
489658,21888,9
489658,79323P,6
489658,79323W,6
489658,79323S,6
489658,79323LP,6
489658,85047,15
489658,22194,6
489661,40016,24
489661,15044B,1
489661,15044D,2
489661,15036,7
489662,22086,25
489664,21737,1
489664,84814B,4
489664,79323P,5
489664,79341,5
489664,79323GR,2
489664,79323W,2
489664,79323B,4
489664,79323G,5
489664,79323S,5
489664,84360,12
489664,84358,12
489665,22101,36
489665,22065,12
489665,22349,6
489665,22350,6
489665,20870,18
489665,85071B,6
489665,85071A,6
489665,22142,12
489665,85123A,12
489665,85174,4
489666,22337,24
489666,84920,4
489666,20665,6
489666,21826,12
489666,21811,12
489666,21805,36
489666,21806,36
489666,21411,3
489666,84832,12
489666,22114,4
489666,22071,6
489666,21039,6
489666,20754,6
489666,22297,24
489666,85123A,12
489667,21133,12
489667,84879,24
489667,16156S,25
489667,20765,32
489667,82001S,24
489667,21137,24
489667,22246,12
489667,22187,24
489667,85123A,32
489667,84946,12
489668,21493,24
489668,20750,12
489668,21868,24
489668,22192,2
489668,22193,4
489668,21479,12
489668,21490,48
489668,21877,72
489669,21733,24
489669,84970S,24
489669,22086,120
489670,21527,4
489670,22114,24
489671,51008,50
489671,21484,36
489671,21212,120
489671,21975,120
489671,21977,120
489671,84992,120
489671,21543,200
489671,21541,200
489672,20676,16
489672,21241,16
489672,21238,16
489672,21485,6
489672,84997B,6
489672,84997A,6
489672,21975,24
489672,22138,3
489672,21396,12
489672,21086,12
489672,21094,12
489672,21843,6
489672,21539,3
489672,21535,6
489672,21527,4
489672,21218,6
489672,21217,4
489672,21216,4
489672,21212,48
489672,20913,6
489672,20914,6
489672,47591D,8
489672,84992,24
489672,21977,24
489672,21107,12
489672,79072,4
489672,84510B,10
489672,84509B,4
489672,84991,72
489672,84987,24
489672,37503,8
489672,72741,9
489673,22195,12
489673,21658,4
489673,22197,12
489673,21531,6
489674,22336,24
489674,22339,24
489674,22338,24
489674,22335,24
489674,21811,12
489674,21809,12
489674,21810,12
489674,21351,6
489674,21349,2
489674,22153,48
489674,85112,12
489674,84832,12
489674,84970S,12
489674,85123A,6
489674,22178,12
489674,79534,12
489674,35594,12
489675,21842,48
489675,15056BL,240
489675,21864,48
489675,84050,120
489675,84029E,168
489675,20971,240
489675,82615,48
489675,20679,120
489675,21354,12
489675,22095,60
489675,72023F,96
489675,85038,48
489675,20934,16
489675,21107,48
489675,85099B,60
489675,85123A,64
489675,20727,50
489675,22041,240
489675,21610,48
489675,85174,48
489675,72802A,48
489675,35004C,60
489676,22095,120
489676,72023F,240
489676,21864,120
489676,21107,120
489676,85220,240
489677,21341,24
489677,21323,24
489678,22023,1
489678,22030,12
489678,21504,12
489678,21340,1
489678,21347,4
489678,22076,3
489678,85049E,5
489678,21493,8
489678,22082,2
489678,84347,19
489678,21122,1
489678,21126,1
489678,22349,1
489678,22079,4
489678,21490,3
489678,22303,6
489678,22118,2
489678,84947,6
489678,84946,6
489678,21016,16
489679,21527,2
489679,21733,6
489679,21843,1
489679,20692,3
489679,22184,2
489679,21107,18
489679,85232B,6
489679,22353,6
489679,22086,6
489679,22169,2
489679,21537,4
489679,71459,12
489679,21299,1
489679,21578,12
489679,84371,1
489679,21080,12
489679,21734,4
489679,84879,8
489679,20685,6
489679,22138,3
489679,82483,3
489679,22181,12
489679,22139,12
489679,22134,24
489679,35979,12
489679,21754,3
489679,21448,12
489679,22322,12
489679,85048,6
489679,22321,12
489679,22030,12
489679,22027,12
489679,21440,12
489679,84795C,2
489679,21304,1
489679,85123A,6
489679,21259,2
489679,21258,1
489679,21485,3
489679,85014B,3
489679,21735,2
489679,21752,1
489681,35649,2
489681,35646,2
489681,35651,1
489681,35648,1
489681,84670,36
489681,21829,72
489681,84270,30
489681,85227,12
489681,85226C,11
489681,16212,15
489681,21034,1
489680,21889,36
489682,22121,3
489682,22138,6
489682,22273,6
489682,84568,288
489683,48116,2
489683,35095B,24
489683,35096A,24
489683,82582,72
489683,84520B,12
489683,84536A,16
489683,79323W,24
489683,48184,2
489683,35646,4
489683,47503K,24
489683,84691,24
489683,84879,24
489683,48189,2
489683,84970L,24
489683,84990,24
489683,85034A,24
489683,85049C,12
489683,48194,2
489683,85123A,12
489683,85222,12
489683,85230F,24
489683,20754,6
489683,20913,6
489683,20914,12
489683,21041,6
489683,21042,6
489683,21080,24
489683,21136,24
489683,21154,10
489683,21155,12
489683,21164,6
489683,21172,12
489683,21181,12
489683,21212,24
489683,21238,8
489683,21255,12
489683,21260,6
489683,21286,12
489683,21313,24
489683,21359,2
489683,21398,48
489683,21529,6
489683,21534,3
489683,21732,16
489683,22196,24
489683,22212,12
489684,84990,48
489684,21217,5
489684,84520B,12
489684,21080,12
489684,21210,24
489684,37449,4
489684,21843,6
489684,22218,3
489684,22215,2
489687,21837,3
489687,20675,8
489687,22086,6
489687,22111,3
489687,22112,3
489687,21691,4
489687,21133,12
489687,21591,24
489687,21584,20
489687,21407,3
489687,47505,3
489687,21640,24
489688,85047,6
489688,79323LP,24
489688,79323W,24
489695,22415,1
489695,22121,3
489695,22295,12
489695,21485,3
489695,85014D,3
489695,85014B,3
489695,72760B,4
489695,85042,8
489695,21790,12
489695,21889,12
489695,21912,4
489695,85031B,24
489695,85123A,6
489695,21955,2
489695,21672,24
489699,85099C,20
489699,21931,10
489699,21930,10
489699,21212,24
489699,21833,12
489699,22131,6
489699,22111,3
489699,22216,12
489699,22224,6
489699,22083,6
489699,22086,6
489699,22348,12
489699,22355,20
489699,22356,10
489699,84879,8
489699,85132C,1
489699,21100,10
489699,85099B,10
489699,21746,12
489699,21210,12
489699,20681,6
489699,21238,8
489699,21527,2
489699,21531,6
489699,21535,6
489705,22207,4
489702,22086,280
489702,85123A,64
489702,85065,10
489702,20685,10
489702,20961,10
489702,20963,10
489702,20966,10
489702,20960,10
489702,22197,120
489702,21238,96
489702,21241,96
489702,20677,72
489702,20675,72
489702,20674,72
489702,21212,120
489702,21094,96
489702,21086,48
489702,20979,128
489702,22109,16
489702,21217,12
489702,21791,72
489702,21703,96
489702,21888,8
489702,21205,48
489702,84692,100
489702,21477,20
489702,79323W,24
489702,85099B,100
489702,21931,100
489702,85099F,100
489723,22415,2
489723,22114,24
489723,22145,40
489723,21485,24
489723,84077,288
489723,84029E,48
489723,22111,48
489723,72756,108
489723,48184,10
489723,48173C,10
489723,85014B,12
489723,85231E,36
489723,85231B,36
489723,21080,24
489723,21098,36
489723,21126,12
489723,21212,120
489723,21231,72
489723,21232,72
489723,21429,8
489723,22049,25
489723,21832,36
489723,22064,48
489723,22189,72
489723,22195,80
489723,22112,48
489726,21428,200
489725,22197,300
489727,22086,450
489728,48173C,4
489728,21523,2
489728,84926B,24
489728,21464,2
489728,21463,2
489728,20668,288
489728,22340,12
489728,21812,6
489728,72801G,3
489728,21009,6
489733,71477,24
489733,21216,24
489743,84562B,2
489743,84990,24
489743,21212,24
489743,21213,24
489743,21977,24
489743,21357,10
489743,21356,10
489743,21355,8
489743,84948,12
489743,21240,8
489743,21244,8
489743,22198,25
489743,84050,3
489743,21558,4
489743,22353,4
489743,84997B,12
489743,84997A,6
489743,84997C,12
489743,84997D,18
489743,75049L,24
489743,21822,6
489743,21821,6
489743,22347,6
489743,20913,1
489743,20675,8
489743,21192,6
489743,22142,3
489743,21745,3
489743,21889,6
489743,22150,4
489743,22148,4
489743,22144,1
489743,20682,4
489748,84078A,12
489748,20780,36
489748,35004C,36
489764,20772,6
489764,20770,6
489764,21485,3
489764,21488,4
489764,85014B,3
489764,85014A,3
489764,21709,4
489764,21708,4
489764,22278,3
489764,21429,8
489764,21431,8
489764,20768,6
489764,20867,12
489764,20866,12
489765,21843,2
489765,22167,2
489765,22172,1
489765,22189,3
489765,21527,1
489765,22191,1
489765,22192,1
489765,72741,9
489765,21833,6
489765,21259,1
489765,84854,1
489765,22271,1
489765,84925E,1
489765,84925A,1
489765,22274,2
489765,22150,2
489765,21741,2
489765,21738,2
489765,21740,2
489765,21739,2
489765,22112,2
489765,20982,3
489765,20983,3
489765,20981,3
489765,22315,1
489765,22111,2
489765,21042,2
489765,22114,1
489765,21329,2
489765,21328,2
489765,21832,4
489765,21668,1
489765,21671,1
489765,47503F,12
489765,20970,2
489765,21842,2
489765,21257,1
489765,22275,1
489766,90042B,2
489766,90042A,1
489766,85042,1
489766,21975,1
489766,84989A,1
489766,84992,1
489766,21977,2
489766,20987,2
489766,22138,1
489766,22271,1
489766,84279B,1
489766,16169D,25
489766,21033,1
489766,21931,1
489766,20865,2
489766,20751,1
489766,85113,1
489766,21122,1
489766,21328,2
489766,21947,1
489766,85107,4
489766,47504E,2
489766,20994,1
489766,20866,1
489766,47504F,2
489766,20976,1
489766,85231G,2
489766,20977,2
489766,85049F,2
489766,85049D,1
489766,21244,2
489766,20991,1
489766,20761,1
489766,85170D,1
489766,85170C,2
489766,85039B,2
489766,21078,1
489766,21561,1
489766,71459,4
489766,20913,2
489766,22353,1
489766,85232B,1
489780,22083,12
489780,22086,12
489780,21242,8
489780,21243,8
489780,21245,8
489780,21244,8
489780,21930,10
489780,20976,24
489782,22356,5
489782,20728,2
489782,20724,6
489782,21981,12
489782,21986,12
489782,20941,12
489782,21647,12
489782,72267,8
489782,20940,6
489782,84007,10
489782,17109A,4
489782,17109C,4
489782,22315,2
489782,72756,27
489782,20998,4
489782,21645,11
489782,20751,1
489782,20752,3
489782,20754,1
489782,20753,2
489782,21556,3
489783,21025,10
489783,21026,20
489783,20960,10
489783,20966,10
489783,21490,6
489783,22198,48
489783,79328,48
489784,22344,12
489784,22346,12
489784,22345,12
489784,22343,12
489785,17084R,72
489785,21981,2
489785,72741,9
489785,72756,9
489785,84670,24
489785,84347,60
489785,21839,1
489785,21838,1
489785,21411,2
489785,72529W,1
489785,21983,6
489785,21986,6
489785,21822,12
489785,21818,36
489785,85066,2
489785,21770,1
489785,85135A,1
489785,85135B,1
489785,22095,2
489786,21898,1
489786,22333,4
489786,22315,1
489786,21094,1
489786,20974,3
489786,21791,6
489786,21440,3
489786,21212,1
489786,21086,5
489786,20975,48
489786,21790,48
489786,22303,3
489786,22302,3
489786,79191C,12
489786,22086,6
489786,21993,1
489786,21990,1
489786,72796A,3
489786,72796B,2
489786,85035C,2
489786,85035A,2
489786,84029G,1
489786,79191C,3
489786,20867,1
489786,20869,1
489786,79190B,3
489786,90214S,1
489786,90214J,1
489786,47504G,1
489786,20975,2
489786,16258B,2
489786,84991,1
489786,21975,1
489786,20963,1
489786,20961,1
489786,20986,1
489786,20985,1
489786,72796A,2
489786,17003,2
489786,21424,1
489786,22029,12
489786,85099B,2
489787,37348,1
489787,21985,1
489787,21535,1
489787,21533,1
489787,72817,1
489787,22279,2
489787,21432,1
489787,22095,1
489787,21843,1
489787,21557,1
489787,21992,1
489787,21990,1
489787,21993,1
489787,18097B,1
489787,22150,2
489787,84997A,1
489787,84997D,2
489787,21981,2
489787,85221,12
489787,21985,2
489787,21537,1
489787,21981,1
489787,21532,1
489787,22195,1
489787,84562B,1
489787,70006,1
489787,84526,2
489787,21833,6
489787,22096,1
489787,22109,1
489787,20728,1
489787,21166,1
489787,21579,1
489787,48111,1
489787,85099C,2
489787,85088,2
489787,21580,1
489787,84578,1
489787,37474,1
489787,72756,9
489787,21470,1
489787,21100,2
489787,21933,1
489787,21932,1
489787,84684,1
489787,84007,2
489787,22197,3
489787,85014B,1
489787,84532B,1
489787,20748,1
489787,20747,2
489787,20914,1
489787,21249,1
489787,21252,1
489787,20723,2
489787,20726,4
489787,22355,2
489787,20713,2
489787,20712,3
489787,85099F,2
489787,21929,2
489787,21935,1
489787,85183A,1
489787,70007,2
489787,21034,4
489788,48111,2
489788,20713,1
489788,21163,1
489788,22315,1
489788,21589,2
489788,21166,1
489788,21175,2
489788,21663,1
489788,84029E,2
489788,22114,2
489788,22112,2
489788,22125,2
489788,84029G,3
489788,72811,4
489788,20886,6
489788,22175,3
489788,22176,3
489790,84327A,48
489790,22147,40
489789,20682,6
489789,15056BL,3
489789,15056N,3
489789,47568,6
489789,21181,6
489791,84802B,3
489791,84597C,1
489791,22114,1
489791,84520D,2
489791,21770,1
489791,47504E,1
489791,84925C,1
489791,82552,1
489791,21609,1
489791,21102,1
489791,20621,1
489791,21615,1
489791,21582,1
489791,21591,1
489791,84509B,1
489791,47556B,1
489791,84520B,1
489791,21590,1
489791,21470,2
489791,22093,1
489791,84029G,1
489791,21312,1
489791,20714,1
489791,21490,3
489791,21260,1
489791,22091,2
489791,84926B,4
489791,84926C,4
489791,21617,1
489791,20748,2
489791,22123,1
489791,85107,2
489791,21232,1
489791,21889,1
489791,22313,1
489791,84341B,2
489791,22198,4
489791,22095,1
489791,21467,1
489791,21472,1
489791,21471,1
489791,21931,2
489791,20713,1
489791,21523,1
489791,21916,1
489791,21866,1
489791,21864,1
489791,82616C,1
489791,20686,1
489791,20886,1
489791,21175,1
489791,84466,1
489791,85104,1
489791,21253,1
489791,21326,4
489791,21162,1
